bDefaultTiles,0,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,32,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,64,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,96,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,128,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,160,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,192,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,224,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,256,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,288,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,320,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,352,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,416,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,448,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,480,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,512,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,544,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,576,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,608,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,640,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,672,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,704,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,736,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,768,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,0,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,32,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,64,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,96,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,128,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,160,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,192,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,224,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,256,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,288,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,320,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,352,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,416,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,448,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,480,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,512,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,544,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,576,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,608,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,640,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,672,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,704,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,736,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,768,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,-32,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,800,544,128,64,32,32,0,1,1,4294967295
bDefaultTiles,-32,576,128,96,32,32,0,1,1,4294967295
bDefaultTiles,-32,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,0,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,32,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,64,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,96,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,128,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,160,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,192,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,224,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,256,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,288,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,320,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,352,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,416,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,448,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,480,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,512,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,544,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,576,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,608,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,640,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,672,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,704,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,736,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,768,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,800,608,128,96,32,32,0,1,1,4294967295
bDefaultTiles,800,576,128,96,32,32,0,1,1,4294967295
tlQDarxW,320,352,0,0,32,32,0,1,1,4294967295
tlQDarxW,352,352,0,0,32,32,0,1,1,4294967295
tlQDarxW,384,352,0,0,32,32,0,1,1,4294967295
tlQDarxW,288,352,0,0,32,32,0,1,1,4294967295
tlQDarxW,256,352,0,0,32,32,0,1,1,4294967295
tlQDarxW,224,352,0,0,32,32,0,1,1,4294967295
tlQDarxW,192,352,0,0,32,32,0,1,1,4294967295
tlQDarxW,160,352,0,0,32,32,0,1,1,4294967295
tlQDarxW,128,352,0,0,32,32,0,1,1,4294967295
tlQDarxW,96,352,0,0,32,32,0,1,1,4294967295
tlQDarxW,64,352,0,0,32,32,0,1,1,4294967295
